Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,branch-odpf,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1745754794112,27/04/2025 11:53,1745765594112,3,27/04/2025 17:53,209889,4,questionnaire-22js,,45680270,BLINDED,13288667,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1440x900,1440x760,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753589089,27/04/2025 11:33,1745764389089,3,27/04/2025 17:33,209889,4,questionnaire-22js,,45679838,BLINDED,13288668,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x703,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753297724,27/04/2025 11:28,1745767697724,4,27/04/2025 19:28,209889,4,questionnaire-22js,,45679647,BLINDED,13288670,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1536x864,1488x748,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753831641,27/04/2025 11:37,1745764631641,3,27/04/2025 17:37,209889,4,questionnaire-22js,,45679950,BLINDED,13288671,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1536x864,1488x712,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754407044,27/04/2025 11:46,1745765207044,3,27/04/2025 17:46,209889,4,questionnaire-22js,,45680171,BLINDED,13288674,,complete,,,mobile,Samsung SM-G780F,Android 13,Yandex 25.4.0.261.00,384x854,384x666,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753861260,27/04/2025 11:37,1745764661260,3,27/04/2025 17:37,209889,4,questionnaire-22js,,45679961,BLINDED,13288673,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1872x932,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753957400,27/04/2025 11:39,1745764757400,3,27/04/2025 17:39,209889,4,questionnaire-22js,,45680003,BLINDED,13288675,,complete,,,mobile,undefined K,Android 10,Samsung Internet 27.0,370x664,370x664,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745755180128,27/04/2025 11:59,1745773180128,5,27/04/2025 21:59,209889,4,questionnaire-22js,,45680380,BLINDED,13288676,,live,,,mobile,Apple iPhone,iOS 18.3.1,Yandex 25.4.1.467.10,414x896,414x706,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753804889,27/04/2025 11:36,1745771804889,5,27/04/2025 21:36,209889,4,questionnaire-22js,,45679940,BLINDED,13288677,,complete,,,mobile,Samsung SM-A256E,Android 14,Yandex 25.4.0.261.00,384x832,384x648,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753931241,27/04/2025 11:38,1745771931241,5,27/04/2025 21:38,209889,4,questionnaire-22js,,45679990,BLINDED,13288679,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 25.2.0.0,1440x900,1440x714,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753314644,27/04/2025 11:28,1745764114644,3,27/04/2025 17:28,209889,4,questionnaire-22js,,45679661,BLINDED,13288680,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1366x768,1366x652,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753864007,27/04/2025 11:37,1745764664007,3,27/04/2025 17:37,209889,4,questionnaire-22js,,45679962,BLINDED,13288681,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1600x900,1552x784,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745756095152,27/04/2025 12:14,1745766895152,3,27/04/2025 18:14,209889,4,questionnaire-22js,,45680598,BLINDED,13288682,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x625,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754146878,27/04/2025 11:42,1745764946878,3,27/04/2025 17:42,209889,4,questionnaire-22js,,45680103,BLINDED,13288684,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1314x739,1051x488,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745756948629,27/04/2025 12:29,1745782148629,7,28/04/2025 02:29,209889,4,questionnaire-22js,,45680792,BLINDED,13288685,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x738,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753702688,27/04/2025 11:35,1745764502688,3,27/04/2025 17:35,209889,4,questionnaire-22js,,45679884,BLINDED,13288687,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1333x876,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754811207,27/04/2025 11:53,1745772811207,5,27/04/2025 21:53,209889,4,questionnaire-22js,,45680278,BLINDED,13288688,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1912x962,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754946106,27/04/2025 11:55,1745776546106,6,27/04/2025 23:55,209889,4,questionnaire-22js,,45680315,BLINDED,13288689,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1364x919,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754749734,27/04/2025 11:52,1745779949734,7,28/04/2025 01:52,209889,4,questionnaire-22js,,45680261,BLINDED,13288690,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 24.10.0.0,1366x768,1366x652,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745752855635,27/04/2025 11:20,1745763655635,3,27/04/2025 17:20,209889,4,questionnaire-22js,,45679241,BLINDED,13288693,,complete,,,mobile,Xiaomi 23021RAA2Y,Android 13,Yandex 25.4.0.261.00,393x873,392x683,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754036025,27/04/2025 11:40,1745768436025,4,27/04/2025 19:40,209889,4,questionnaire-22js,,45680046,BLINDED,13288695,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,428x926,428x745,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753938589,27/04/2025 11:38,1745764738589,3,27/04/2025 17:38,209889,4,questionnaire-22js,,45679997,BLINDED,13288697,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1280x720,1232x596,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745750549742,27/04/2025 10:42,1745761349742,3,27/04/2025 16:42,209889,4,questionnaire-22js,,45680151,BLINDED,13288700,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x600,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754948782,27/04/2025 11:55,1745765748782,3,27/04/2025 17:55,209889,4,questionnaire-22js,,45680314,BLINDED,13288704,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x806,360x670,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753518346,27/04/2025 11:31,1745767918346,4,27/04/2025 19:31,209889,4,questionnaire-22js,,45679801,BLINDED,13288705,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1872x940,,,0,Debrief Efremova,2,consent,N,,,,,info,,BEGIN,,,,,
1,1745754061466,27/04/2025 11:41,1745764861466,3,27/04/2025 17:41,209889,4,questionnaire-22js,,45680062,BLINDED,13288707,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,393x873,392x735,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745755771747,27/04/2025 12:09,1745766571747,3,27/04/2025 18:09,209889,4,questionnaire-22js,,45680525,BLINDED,13288713,,complete,,,computer,Desktop or Laptop,Windows 7,Opera 86.0.4363.59,1920x1080,1552x949,,,0,Debrief Efremova,2,consent,N,,,,,info,,BEGIN,,,,,
1,1745752822059,27/04/2025 11:20,1745763622059,3,27/04/2025 17:20,209889,4,questionnaire-22js,,45679200,BLINDED,13288714,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1536x864,1536x748,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745755642254,27/04/2025 12:07,1745784442254,8,28/04/2025 04:07,209889,4,questionnaire-22js,,45680492,BLINDED,13288716,,complete,,,computer,Desktop or Laptop,Linux x86_64,MIUI Browser 14.30.0,360x800,360x627,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745858655315,28/04/2025 16:44,1745869455315,3,28/04/2025 22:44,209889,4,questionnaire-22js,,45706533,BLINDED,13299314,,complete,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6,414x896,428x745,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745914033954,29/04/2025 08:07,1745924833954,3,29/04/2025 14:07,209889,4,questionnaire-22js,,45719203,BLINDED,13303875,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x730,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745927870465,29/04/2025 11:57,1745938670465,3,29/04/2025 17:57,209889,4,questionnaire-22js,,45726766,BLINDED,13306402,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745929469422,29/04/2025 12:24,1745940269422,3,29/04/2025 18:24,209889,4,questionnaire-22js,,45727372,BLINDED,13306534,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,390x844,390x648,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745928974337,29/04/2025 12:16,1745939774337,3,29/04/2025 18:16,209889,4,questionnaire-22js,,45727208,BLINDED,13306544,,complete,,,mobile,undefined K,Android 12,Chrome 114.0.5735.196,320x708,320x620,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745934402249,29/04/2025 13:46,1745945202249,3,29/04/2025 19:46,209889,4,questionnaire-22js,,45730778,BLINDED,13306568,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,390x844,390x663,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745933194897,29/04/2025 13:26,1745943994897,3,29/04/2025 19:26,209889,4,questionnaire-22js,,45729564,BLINDED,13306586,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x672,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745932231787,29/04/2025 13:10,1745943031787,3,29/04/2025 19:10,209889,4,questionnaire-22js,,45729071,BLINDED,13307087,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1354x661,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745933577067,29/04/2025 13:32,1745944377067,3,29/04/2025 19:32,209889,4,questionnaire-22js,,45730112,BLINDED,13307132,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0,1440x900,1440x820,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745939340109,29/04/2025 15:09,1745950140109,3,29/04/2025 21:09,209889,4,questionnaire-22js,,45732818,BLINDED,13308022,,live,,,mobile,undefined K,Android 12,Chrome 135.0.7049.100,393x851,392x711,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745946081395,29/04/2025 17:01,1745956881395,3,29/04/2025 23:01,209889,4,questionnaire-22js,,45735377,BLINDED,13309197,,complete,,,mobile,Apple iPhone,iOS 18.3.1,Mobile Safari 18.3,428x926,428x745,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745950397725,29/04/2025 18:13,1745961197725,3,30/04/2025 00:13,209889,4,questionnaire-22js,,45736681,BLINDED,13309569,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1024x1366,1366x917,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745967159594,29/04/2025 22:52,1745977959594,3,30/04/2025 04:52,209889,4,questionnaire-22js,,45743229,BLINDED,13311402,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1872x964,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745998148093,30/04/2025 07:29,1746008948093,3,30/04/2025 13:29,209889,4,questionnaire-22js,,45747356,BLINDED,13312444,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1920x956,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1746013627789,30/04/2025 11:47,1746024427789,3,30/04/2025 17:47,209889,4,questionnaire-22js,,45758426,BLINDED,13313009,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1746017539800,30/04/2025 12:52,1746028339800,3,30/04/2025 18:52,209889,4,questionnaire-22js,,45760795,BLINDED,13313015,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x778,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1746003273128,30/04/2025 08:54,1746014073128,3,30/04/2025 14:54,209889,4,questionnaire-22js,,45748786,BLINDED,13313045,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x919,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1746003907561,30/04/2025 09:05,1746014707561,3,30/04/2025 15:05,209889,4,questionnaire-22js,,45749055,BLINDED,13313055,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x900,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1746012808360,30/04/2025 11:33,1746023608360,3,30/04/2025 17:33,209889,4,questionnaire-22js,,45757777,BLINDED,13313465,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,430x932,430x729,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1746007092447,30/04/2025 09:58,1746017892447,3,30/04/2025 15:58,209889,4,questionnaire-22js,,45752138,BLINDED,13313474,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,390x844,390x648,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1746006707533,30/04/2025 09:51,1746017507533,3,30/04/2025 15:51,209889,4,questionnaire-22js,,45750509,BLINDED,13313494,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,384x832,384x701,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1746013505574,30/04/2025 11:45,1746024305574,3,30/04/2025 17:45,209889,4,questionnaire-22js,,45758301,BLINDED,13315565,,complete,,,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,414x699,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1746099424227,01/05/2025 11:37,1746113824227,4,01/05/2025 19:37,209889,4,questionnaire-22js,,45784887,BLINDED,13322772,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 135.0.0.0,1536x864,1536x778,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1746099306321,01/05/2025 11:35,1746110106321,3,01/05/2025 17:35,209889,4,questionnaire-22js,,45784864,BLINDED,13323217,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,384x832,384x701,,,0,Debrief Efremova,2,consent,N,,,,,info,,BEGIN,,,,,
1,1748966577250,03/06/2025 16:02,1748980977250,4,04/06/2025 00:02,209889,4,questionnaire-22js,,46804888,BLINDED,13565997,,complete,,,mobile,Apple iPhone,iOS 18.5,Mobile Safari 18.5,393x852,393x649,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
