Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,branch-odpf,Consent object-7 Response,Consent object-7 Quantised
1,1745752239353,27/04/2025 11:10,1745770239353,5,27/04/2025 21:10,209889,4,questionnaire-qxa3,,45678471,BLINDED,13288615,,live,,,computer,Desktop or Laptop,Windows 7,Opera 95.0.0.0,2048x1152,1606x811,,,0,Consent form Efremova,4,consent,M,Я согласен(-на).,1
1,1745752242158,27/04/2025 11:10,1745766642158,4,27/04/2025 19:10,209889,4,questionnaire-qxa3,,45678475,BLINDED,13288617,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1366x768,1318x652,,,0,Consent form Efremova,4,consent,F,Я согласен(-на).,1
1,1745755857173,27/04/2025 12:10,1745766657173,3,27/04/2025 18:10,209889,4,questionnaire-qxa3,,45678476,BLINDED,13288618,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,1280x1024,1280x899,,,0,Consent form Efremova,4,consent,M,Я согласен(-на).,1
1,1745752244521,27/04/2025 11:10,1745770244521,5,27/04/2025 21:10,209889,4,questionnaire-qxa3,,45678479,BLINDED,13288619,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x953,,,0,Consent form Efremova,4,consent,,Я согласен(-на).,1
1,1745752243964,27/04/2025 11:10,1745770243964,5,27/04/2025 21:10,209889,4,questionnaire-qxa3,,45678480,BLINDED,13288620,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x742,,,0,Consent form Efremova,4,consent,F,Я согласен(-на).,1
1,1745752244543,27/04/2025 11:10,1745763044543,3,27/04/2025 17:10,209889,4,questionnaire-qxa3,,45678483,BLINDED,13288622,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1536x864,1536x748,,,0,Consent form Efremova,4,consent,F,Я согласен(-на).,1
1,1745752233163,27/04/2025 11:10,1745766633163,4,27/04/2025 19:10,209889,4,questionnaire-qxa3,,45678485,BLINDED,13288624,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 24.10.0.0,1280x1024,1232x863,,,0,Consent form Efremova,4,consent,F,Я согласен(-на).,1
1,1745752242426,27/04/2025 11:10,1745766642426,4,27/04/2025 19:10,209889,4,questionnaire-qxa3,,45678486,BLINDED,13288623,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1536x864,1536x748,,,0,Consent form Efremova,4,consent,,Я согласен(-на).,1
1,1745752247735,27/04/2025 11:10,1745763047735,3,27/04/2025 17:10,209889,4,questionnaire-qxa3,,45678488,BLINDED,13288625,,complete,,,mobile,undefined K,Android 10,Chrome 125.0.0.0,393x851,393x752,,,0,Consent form Efremova,4,consent,M,Я согласен(-на).,1
1,1745752246184,27/04/2025 11:10,1745763046184,3,27/04/2025 17:10,209889,4,questionnaire-qxa3,,45678489,BLINDED,13288626,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1366x768,1366x628,,,0,Consent form Efremova,4,consent,,Я согласен(-на).,1
1,1745752230171,27/04/2025 11:10,1745763030171,3,27/04/2025 17:10,209889,4,questionnaire-qxa3,,45678490,BLINDED,13288627,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1920x956,,,0,Consent form Efremova,4,consent,M,Я согласен(-на).,1
1,1745752246834,27/04/2025 11:10,1745763046834,3,27/04/2025 17:10,209889,4,questionnaire-qxa3,,45678493,BLINDED,13288628,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1872x1002,,,0,Consent form Efremova,4,consent,,Я согласен(-на).,1
1,1745752267401,27/04/2025 11:11,1745763067401,3,27/04/2025 17:11,209889,4,questionnaire-qxa3,,45678494,BLINDED,13288629,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x757,,,0,Consent form Efremova,4,consent,,Я согласен(-на).,1
1,1745707044033,26/04/2025 22:37,1745732244033,7,27/04/2025 12:37,209889,4,questionnaire-qxa3,,45678497,BLINDED,13288630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x789,,,0,Consent form Efremova,4,consent,M,Я согласен(-на).,1
1,1745752253159,27/04/2025 11:10,1745763053159,3,27/04/2025 17:10,209889,4,questionnaire-qxa3,,45678498,BLINDED,13288631,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,393x869,392x734,,,0,Consent form Efremova,4,consent,F,Я согласен(-на).,1
1,1745752253955,27/04/2025 11:10,1745763053955,3,27/04/2025 17:10,209889,4,questionnaire-qxa3,,45678499,BLINDED,13288632,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 24.10.0.0,1366x768,1366x628,,,0,Consent form Efremova,4,consent,M,Я согласен(-на).,1
