Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Consent object-7 Response,Consent object-7 Quantised
1,1748140814622,25/05/2025 02:40,1748151614622,3.5,25/05/2025 08:40,225473,4,questionnaire-r73s,,46470798,BLINDED,13496406,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x953,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748153955551,25/05/2025 06:19,1748164755551,3.5,25/05/2025 12:19,225473,4,questionnaire-r73s,,46471458,BLINDED,13496577,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,360x780,360x647,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748191320509,25/05/2025 16:42,1748202120509,3.5,25/05/2025 22:42,225473,4,questionnaire-r73s,,46485300,BLINDED,13499448,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,412x892,411x783,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748209013835,25/05/2025 21:36,1748219813835,3.5,26/05/2025 03:36,225473,4,questionnaire-r73s,,46489889,BLINDED,13500495,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Mobile Safari 18.2,390x844,390x663,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748247834651,26/05/2025 08:23,1748258634651,3.5,26/05/2025 14:23,225473,4,questionnaire-r73s,,46499733,BLINDED,13502374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x730,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748288346778,26/05/2025 19:39,1748299146778,3.5,27/05/2025 01:39,225473,4,questionnaire-r73s,,46524205,BLINDED,13506944,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1746x982,1746x818,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748441377782,28/05/2025 14:09,1748452177782,3.5,28/05/2025 20:09,225473,4,questionnaire-r73s,,46603611,BLINDED,13523020,,live,,,mobile,Apple iPhone,iOS 17.4,Mobile Safari 17.4,390x844,390x663,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748461027036,28/05/2025 19:37,1748471827036,3.5,29/05/2025 01:37,225473,4,questionnaire-r73s,,46614431,BLINDED,13525440,,live,,,mobile,undefined K,Android 12,Chrome 136.0.7103.60,393x873,392x768,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748370950931,27/05/2025 18:35,1748381750931,3.5,28/05/2025 00:35,225473,4,questionnaire-r73s,,46569272,BLINDED,13516492,,complete,,,mobile,undefined K,Android 15,Chrome 136.0.7103.60,384x832,384x699,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748553707677,29/05/2025 21:21,1748564507677,3.5,30/05/2025 03:21,225473,4,questionnaire-r73s,,46661133,BLINDED,13535505,,complete,,,mobile,Apple iPhone,iOS 15.1,Mobile Safari 15.1,414x896,414x712,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748556417825,29/05/2025 22:06,1748567217825,3.5,30/05/2025 04:06,225473,4,questionnaire-r73s,,46662351,BLINDED,13535743,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,744x1133,744x1053,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748623929734,30/05/2025 16:52,1748634729734,3.5,30/05/2025 22:52,225473,4,questionnaire-r73s,,46679067,BLINDED,13541259,,complete,,,mobile,undefined K,Android 12,Chrome 114.0.5735.196,377x832,377x698,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748270265142,26/05/2025 14:37,1748281065142,3.5,26/05/2025 20:37,225473,4,questionnaire-r73s,,46515569,BLINDED,13505190,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1397x786,1397x663,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748253236157,26/05/2025 09:53,1748264036157,3.5,26/05/2025 15:53,225473,4,questionnaire-r73s,,46503889,BLINDED,13503018,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x915,411x780,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748716654891,31/05/2025 18:37,1748727454891,3.5,01/06/2025 00:37,225473,4,questionnaire-r73s,,46703734,BLINDED,13545854,,complete,,,mobile,undefined K,Android 13,Chrome 136.0.7103.125,393x873,392x740,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748883171121,02/06/2025 16:52,1748893971121,3.5,02/06/2025 22:52,225473,4,questionnaire-r73s,,46759919,BLINDED,13555680,,live,,,mobile,Apple iPhone,iOS 18.5,Mobile Safari 18.5,430x932,430x729,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748888789712,02/06/2025 18:26,1748899589712,3.5,03/06/2025 00:26,225473,4,questionnaire-r73s,,46763816,BLINDED,13556489,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x857,384x729,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748933822904,03/06/2025 06:57,1748944622904,3.5,03/06/2025 12:57,225473,4,questionnaire-r73s,,46775560,BLINDED,13558884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x966,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748934241895,03/06/2025 07:04,1748945041895,3.5,03/06/2025 13:04,225473,4,questionnaire-r73s,,46775693,BLINDED,13558908,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,393x873,392x735,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748152791854,25/05/2025 05:59,1748163591854,3.5,25/05/2025 11:59,225473,4,questionnaire-r73s,,46470754,BLINDED,13496392,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x832,384x699,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748152431525,25/05/2025 05:53,1748163231525,3.5,25/05/2025 11:53,225473,4,questionnaire-r73s,,46470732,BLINDED,13496384,,live,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,384x832,384x699,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748936083913,03/06/2025 07:34,1748946883913,3.5,03/06/2025 13:34,225473,4,questionnaire-r73s,,46776545,BLINDED,13559047,,complete,,,mobile,undefined K,Android 13,Chrome 136.0.7103.125,385x854,384x718,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1748152320684,25/05/2025 05:52,1748163120684,3.5,25/05/2025 11:52,225473,4,questionnaire-r73s,,46470720,BLINDED,13496381,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x832,384x699,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747952364023,22/05/2025 22:19,1747963164023,3.5,23/05/2025 04:19,225473,4,questionnaire-r73s,,46407842,BLINDED,13482765,,live,,,mobile,Apple iPhone,iOS 18.0,Mobile Safari 18.0,390x844,390x663,,,0,Consent form Zakeri,3,consent,موافقم.,1
