Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Dictator_decision object-100 Response,Dictator_decision object-100 Quantised
1,1748288896044,26/05/2025 19:48,1748299696044,3.5,27/05/2025 01:48,225473,4,questionnaire-y8yi,,46524354,BLINDED,13506944,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1746x982,1746x818,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1748442365155,28/05/2025 14:26,1748453165155,3.5,28/05/2025 20:26,225473,4,questionnaire-y8yi,,46604269,BLINDED,13523020,,live,,,mobile,Apple iPhone,iOS 17.4,Mobile Safari 17.4,390x844,390x663,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1748461715393,28/05/2025 19:48,1748472515393,3.5,29/05/2025 01:48,225473,4,questionnaire-y8yi,,46614738,BLINDED,13525440,,live,,,mobile,undefined K,Android 12,Chrome 136.0.7103.60,393x873,392x768,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748371493903,27/05/2025 18:44,1748382293903,3.5,28/05/2025 00:44,225473,4,questionnaire-y8yi,,46569546,BLINDED,13516492,,complete,,,mobile,undefined K,Android 15,Chrome 136.0.7103.60,384x832,384x699,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748554341466,29/05/2025 21:32,1748565141466,3.5,30/05/2025 03:32,225473,4,questionnaire-y8yi,,46661467,BLINDED,13535505,,complete,,,mobile,Apple iPhone,iOS 15.1,Mobile Safari 15.1,414x896,414x712,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748557191772,29/05/2025 22:19,1748567991772,3.5,30/05/2025 04:19,225473,4,questionnaire-y8yi,,46662796,BLINDED,13535743,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,744x1133,1133x670,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1748625151762,30/05/2025 17:12,1748635951762,3.5,30/05/2025 23:12,225473,4,questionnaire-y8yi,,46679258,BLINDED,13541259,,complete,,,mobile,undefined K,Android 12,Chrome 114.0.5735.196,377x832,377x698,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748274237821,26/05/2025 15:43,1748285037821,3.5,26/05/2025 21:43,225473,4,questionnaire-y8yi,,46517953,BLINDED,13505190,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1397x786,1397x663,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748254413267,26/05/2025 10:13,1748265213267,3.5,26/05/2025 16:13,225473,4,questionnaire-y8yi,,46504759,BLINDED,13503018,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x915,411x780,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748717141476,31/05/2025 18:45,1748727941476,3.5,01/06/2025 00:45,225473,4,questionnaire-y8yi,,46703972,BLINDED,13545854,,complete,,,mobile,undefined K,Android 13,Chrome 136.0.7103.125,393x873,392x740,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۸ ,9
1,1748889066775,02/06/2025 18:31,1748899866775,3.5,03/06/2025 00:31,225473,4,questionnaire-y8yi,,46763983,BLINDED,13556489,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x857,384x729,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748935856960,03/06/2025 07:30,1748946656960,3.5,03/06/2025 13:30,225473,4,questionnaire-y8yi,,46776368,BLINDED,13558884,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x966,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748939338221,03/06/2025 08:28,1748950138221,3.5,03/06/2025 14:28,225473,4,questionnaire-y8yi,,46779578,BLINDED,13559047,,complete,,,mobile,undefined K,Android 13,Chrome 136.0.7103.125,385x854,384x718,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1747765072499,20/05/2025 18:17,1747775872499,3.5,21/05/2025 00:17,225473,4,questionnaire-y8yi,,46343316,BLINDED,13465827,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x832,384x699,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747680644070,19/05/2025 18:50,1747691444070,3.5,20/05/2025 00:50,225473,4,questionnaire-y8yi,,46316249,BLINDED,13458245,,complete,,,mobile,undefined K,Android 10,Chrome 134.0.0.0,407x904,406x813,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1747678939174,19/05/2025 18:22,1747689739174,3.5,20/05/2025 00:22,225473,4,questionnaire-y8yi,,46315210,BLINDED,13457989,,complete,,,mobile,undefined K,Android 12,Chrome 136.0.7103.60,393x873,392x736,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747670472787,19/05/2025 16:01,1747681272787,3.5,19/05/2025 22:01,225473,4,questionnaire-y8yi,,46312054,BLINDED,13457028,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,393x873,392x766,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747158968596,13/05/2025 17:56,1747169768596,3.5,13/05/2025 23:56,225473,4,questionnaire-y8yi,,46146644,BLINDED,13414627,,complete,,,mobile,undefined K,Android 15,Chrome 135.0.7049.111,360x780,360x649,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747157082452,13/05/2025 17:24,1747167882452,3.5,13/05/2025 23:24,225473,4,questionnaire-y8yi,,46145005,BLINDED,13414365,,complete,,,mobile,undefined K,Android 14,Chrome 135.0.7049.113,384x832,384x695,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747152044480,13/05/2025 16:00,1747162844480,3.5,13/05/2025 22:00,225473,4,questionnaire-y8yi,,46139813,BLINDED,13413583,,complete,,,mobile,Apple iPhone,iOS 18.5,Mobile Safari 18.5,390x844,390x663,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1748775235678,01/06/2025 10:53,1748786035678,3.5,01/06/2025 16:53,225473,4,questionnaire-y8yi,,46717906,BLINDED,13547312,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1440x900,1440x812,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747673043025,19/05/2025 16:44,1747683843025,3,19/05/2025 22:44,225473,4,questionnaire-y8yi,,46313157,BLINDED,13457393,,live,,,mobile,undefined K,Android 14,Chrome 136.0.7103.61,412x892,411x757,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747672490471,19/05/2025 16:34,1747683290471,3.5,19/05/2025 22:34,225473,4,questionnaire-y8yi,,46312970,BLINDED,13457347,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,412x892,411x752,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747672396085,19/05/2025 16:33,1747683196085,3.5,19/05/2025 22:33,225473,4,questionnaire-y8yi,,46312932,BLINDED,13457340,,complete,,,mobile,undefined K,Android 13,Chrome 136.0.7103.60,412x915,411x780,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۷ ,8
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
