Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Dictator_decision object-100 Response,Dictator_decision object-100 Quantised
1,1744789847111,16/04/2025 07:50,1744800647111,3.5,16/04/2025 13:50,215994,4,questionnaire-y8yi,,45442697,BLINDED,13205699,,live,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,384x832,384x700,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۱۰,11
1,1744793830442,16/04/2025 08:57,1744804630442,3.5,16/04/2025 14:57,215994,4,questionnaire-y8yi,,45444415,BLINDED,13206213,,live,,,mobile,Apple iPhone,iOS 18.3.1,Mobile Safari 18.3.1,430x932,430x729,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744800645326,16/04/2025 10:50,1744811445326,3.5,16/04/2025 16:50,215994,4,questionnaire-y8yi,,45448012,BLINDED,13207292,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 135.0.0.0,412x915,980x1847,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744808970837,16/04/2025 13:09,1744819770837,3.5,16/04/2025 19:09,215994,4,questionnaire-y8yi,,45451830,BLINDED,13208519,,complete,,,mobile,Apple iPhone,iOS 18.3.1,Instagram 375.2.0.33.77,414x896,414x713,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1744811853927,16/04/2025 13:57,1744822653927,3.5,16/04/2025 19:57,215994,4,questionnaire-y8yi,,45453741,BLINDED,13208991,,complete,,,mobile,Apple iPhone,iOS 18.3,Mobile Safari 18.3,428x926,428x730,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744814977898,16/04/2025 14:49,1744829377898,4.5,16/04/2025 22:49,215994,4,questionnaire-y8yi,,45455511,BLINDED,13209437,,complete,,,mobile,Xiaomi Redmi Note 9 Pro,Android 10,Chrome 102.0.0.0,491x1091,491x942,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744818171194,16/04/2025 15:42,1744828971194,3.5,16/04/2025 21:42,215994,4,questionnaire-y8yi,,45457137,BLINDED,13210006,,complete,,,mobile,Apple iPhone,iOS 18.4,Mobile Safari 18.4,393x852,393x649,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744820774692,16/04/2025 16:26,1744831574692,3.5,16/04/2025 22:26,215994,4,questionnaire-y8yi,,45458042,BLINDED,13210332,,complete,,,mobile,Samsung SM-A217F,Android 12,Instagram 375.0.0.38.66,412x915,411x779,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744822434638,16/04/2025 16:53,1744833234638,3.5,16/04/2025 22:53,215994,4,questionnaire-y8yi,,45458607,BLINDED,13210525,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Instagram 375.2.0.33.77,390x844,390x662,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۲,3
1,1744823545221,16/04/2025 17:12,1744834345221,3.5,16/04/2025 23:12,215994,4,questionnaire-y8yi,,45459050,BLINDED,13210628,,complete,,,mobile,Xiaomi 2312DRA50G,Android 14,Instagram 375.0.0.38.66,407x904,406x821,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744828692790,16/04/2025 18:38,1744839492790,3.5,17/04/2025 00:38,215994,4,questionnaire-y8yi,,45460902,BLINDED,13210869,,complete,,,mobile,Apple iPhone,iOS 18.4,Instagram 365.0.0.33.88,390x844,390x752,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۳,4
1,1744839323758,16/04/2025 21:35,1744850123758,3.5,17/04/2025 03:35,215994,4,questionnaire-y8yi,,45464431,BLINDED,13212080,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,393x873,392x738,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744858417591,17/04/2025 02:53,1744869217591,3.5,17/04/2025 08:53,215994,4,questionnaire-y8yi,,45466783,BLINDED,13212723,,complete,,,mobile,Apple iPhone,iOS 18.4,Instagram 375.2.0.33.77,320x693,320x510,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744769417075,16/04/2025 02:10,1744780217075,3.5,16/04/2025 08:10,215994,4,questionnaire-y8yi,,45439313,BLINDED,13204725,,complete,,,mobile,Samsung SM-A515F,Android 10,Instagram 376.0.0.51.68,412x915,411x783,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744863973096,17/04/2025 04:26,1744874773096,3.5,17/04/2025 10:26,215994,4,questionnaire-y8yi,,45467232,BLINDED,13212850,,complete,,,mobile,undefined K,Android 10,Samsung Internet 27.0,360x800,360x675,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1745007038735,18/04/2025 20:10,1745017838735,3.5,19/04/2025 02:10,215994,4,questionnaire-y8yi,,45506034,BLINDED,13225403,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x857,384x727,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1745266520569,21/04/2025 20:15,1745277320569,3.5,22/04/2025 02:15,215994,4,questionnaire-y8yi,,45544216,BLINDED,13237952,,complete,,,mobile,undefined K,Android 10,Chrome 111.0.0.0,412x915,412x776,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1745298725645,22/04/2025 05:12,1745309525645,3.5,22/04/2025 11:12,215994,4,questionnaire-y8yi,,45548912,BLINDED,13240377,,complete,,,mobile,Apple iPhone,iOS 16.7.10,Mobile Safari 16.7.10,375x812,724x261,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1745310302366,22/04/2025 08:25,1745321102366,3.5,22/04/2025 14:25,215994,4,questionnaire-y8yi,,45550575,BLINDED,13243504,,complete,,,mobile,undefined K,Android 13,Chrome 135.0.7049.99,384x857,384x728,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
